"id","created_by","created_date","is_active","last_updated_by","updated_date","application_number","application_status","approval_remarks","approved_date","payment_verification_status","process","remarks","submission_date","annual_report_master_detail_id","company_id","office_id","annualreportmasterdetail_id","amount_selection_remarks","discount","fine_amount","last_completed_annual_report_fiscal_year","revenue_amount","payment_status"
3662,13043,"2025-11-21 12:44:51.452",True,609064,"2025-12-12 11:11:31.131","82/83-140-101160265","APPROVED",NULL,"2025-12-10 15:17:28.567","PAYMENT_VERIFIED",NULL,"","2025-11-21 13:09:36.022",NULL,3224,17,NULL,"कुल जरिवाना रकम: रु १०००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु ५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 3224,
  ""registrationDate"" : {
    ""englishDate"" : ""2024-09-05 12:50:22.164"",
    ""nepaliDate"" : ""2024-09-05 12:50:22.164""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""80/81"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3715,171554,"2025-12-01 15:12:32.057",True,615489,"2025-12-05 10:50:15.465","82/83-140-101180856","APPROVED",NULL,"2025-12-03 16:05:45.209","PAYMENT_VERIFIED",NULL,"","2025-12-03 13:03:58.455",NULL,106132,17,NULL,"कुल जरिवाना रकम: रु २५००००.०० चूक्ता पुँजीको ०.५ रु.( ६४०००.०० ) % : रु १२५०.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १२५०.०० भुक्तानी गर्नुपर्नेछ।","62750","64000","{
  ""companyId"" : 217949,
  ""registrationDate"" : {
    ""englishDate"" : ""2018-04-01 00:00:00.0"",
    ""nepaliDate"" : ""2074-12-18""
  },
  ""applicationNumber"" : 1349815,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""77-78"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 406824,
    ""subject"" : ""कम्पनी अद्यावधिक,ठेगाना परिवर्तन, शेयर लगत तथा नियमावली संशोधन । "",
    ""content"" : ""कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७७/०७८ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको व्यहोरा मिति २०७८/०८/०८ को निर्णयानुसार जानकारी गराइन्छ ।\r\nकम्पनीको मिति २०७५/०२/२३ को संचालक समितिको बैठकको निर्णयानुसार कम्पनी ऐन, २०६३ को दफा ३१ बमोजिम यस कार्यालयमा पेश गरेको कम्पनी ऐन, २०६३ को दफा ४६ बमोजिम तयार शेयरधनी दर्ता किताव प्राप्त भएकोले सो बमोजिम भए गरेका काम कारबाहीको उत्तरदायित्व र जिम्मेवारी कम्पनी र कम्पनीका सञ्चालकहरुको रहने गरी सो शेयरधनी दर्ता किताव अभिलेख गरी सोको १ प्रति यसैसाथ संलग्न राखी पठाइएको व्यहोरा मिति २०७८/०८/०८ को निर्णयानुसार जानकारी गराइन्छ ।\r\nकम्पनीको मिति २०७५/०३/०१ मा सम्पन्न विशेष साधारण सभाको निर्णयानुसार नियमावलीको नियम २४ र २८(१) क मा गरेको संशोधन अभिलेख गरिएको साथै संशोधित नियमावलीको १ प्रति यसैसाथ संलग्न राखी पठाइएको व्यहोरा मिति २०७८/०८/०८ को निर्णयानुसार जानकारी गराइन्छ ।साथै मिति २०७८/०८/०१ मा सम्पन्न विशेष साधारण सभाको निर्णयानुसार कम्पनीको रजिष्टर्ड कार्यालय तपसिल बमोजिमको स्थानमा परिवर्तन गर्ने गरी प्रबन्धपत्रको दफा २ तथा नियमावलीको नियम २ मा संशोधन गरेकोलाई सम्वन्धित निकायको स्वीकृत लिनु पर्ने भए लिई कार्यान्वयन गर्ने शर्तमा अभिलेख गरि  संशोधित प्रबन्धपत्र तथा नियमावलीको १/१ प्रति यसैसाथ संलग्न गरी पठाइएको व्यहोरा मिति २०७८/०८/०८ को निर्णयानुसार जानकारी गराइन्छ ।\r\n\r\nतपसिलः\r\nसाविकको ठेगाना \t\t\t             हाल कायम ठेगाना\r\nअमरगढी नगरपालिका-५,डडेल्धुरा।\t       भीमदत्त नगरपालिका-६,कन्चनपुर ।\r\n"",
    ""fiscalYear"" : ""78/79"",
    ""letterIssuedDate"" : ""२०७८-०८-०९""
  }
}","0","NOT_APPLICABLE"
3888,94314,"2025-12-22 12:39:08.076",True,545729,"2025-12-24 14:13:23.719","82/83-140-101229195","APPROVED",NULL,"2025-12-23 16:06:00.949","PAYMENT_VERIFIED",NULL,"","2025-12-22 13:45:45.136",NULL,151595,17,NULL,"कुल जरिवाना रकम: रु ५००००००.०० चूक्ता पुँजीको ०.५ रु.( ४३७०००.०० ) % : रु २५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५०००.०० भुक्तानी गर्नुपर्नेछ।","412000","437000","{
  ""companyId"" : 75793,
  ""registrationDate"" : {
    ""englishDate"" : ""2009-07-23 00:00:00.0"",
    ""nepaliDate"" : ""2066-04-08""
  },
  ""applicationNumber"" : 837854,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""74-75"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 245080,
    ""subject"" : ""कम्पनी अद्यावधिक सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले मिति २०७५/१०/१५ मा पेश गरेको निवेदन उपर कारबाही हुँदा उक्त कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७४/०७५ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको व्यहोरा मिति २०७६/०१/२५ को निर्णयानुसार जानकारी गराइन्छ ।\r\n\r\n\r\n\r\n\r\n\r\n"",
    ""fiscalYear"" : ""75/76"",
    ""letterIssuedDate"" : ""२०७६-०१-२५""
  }
}","0","NOT_APPLICABLE"
3777,246887,"2025-12-09 10:46:20.028",True,545729,"2026-01-05 14:24:12.651","82/83-140-101196324","APPROVED",NULL,"2026-01-02 16:34:46.114","PAYMENT_VERIFIED",NULL,"","2025-12-31 14:53:30.955",NULL,219600,17,NULL,"कुल जरिवाना रकम: रु १५००००.०० चूक्ता पुँजीको ०.५ रु.( ७०००.०० ) % : रु ७५०.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ७५०.०० भुक्तानी गर्नुपर्नेछ।","6250","7000","{
  ""companyId"" : 219600,
  ""registrationDate"" : {
    ""englishDate"" : ""2024-04-21 00:00:00.0"",
    ""nepaliDate"" : ""2024-04-21 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""79/80"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3876,112902,"2025-12-21 14:55:16.918",True,615489,"2025-12-22 13:18:32.38","82/83-140-101226161","APPROVED",NULL,"2025-12-22 12:41:00.894","PAYMENT_VERIFIED",NULL,"","2025-12-21 18:54:00.854",NULL,36138,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( १६९५०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","1692500","1695000","{
  ""companyId"" : 36138,
  ""registrationDate"" : {
    ""englishDate"" : ""2008-02-05 00:00:00.0"",
    ""nepaliDate"" : ""2008-02-05 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""63/64"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3880,96078,"2025-12-21 19:43:35.188",True,615489,"2025-12-31 16:02:35.444","82/83-140-101227526","APPROVED",NULL,"2025-12-24 14:28:40.671","PAYMENT_VERIFIED",NULL,"","2025-12-21 20:55:30.253",NULL,23604,17,NULL,"कुल जरिवाना रकम: रु १०००००००.०० चूक्ता पुँजीको ०.५ रु.( १९१४०००.०० ) % : रु ५००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००००.०० भुक्तानी गर्नुपर्नेछ।","1864000","1914000","{
  ""companyId"" : 23604,
  ""registrationDate"" : {
    ""englishDate"" : ""2012-01-26 00:00:00.0"",
    ""nepaliDate"" : ""2012-01-26 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""67/68"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3537,524343,"2025-10-30 12:57:46.305",True,614080,"2025-12-22 15:36:00.473","82/83-140-101119500","APPROVED",NULL,"2025-12-22 13:39:57.934","PAYMENT_VERIFIED",NULL,"","2025-12-17 12:14:09.746",NULL,256723,17,NULL,"कुल जरिवाना रकम: रु १०००००००.०० चूक्ता पुँजीको ०.५ रु.( २३८२००.०० ) % : रु ५००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००००.०० भुक्तानी गर्नुपर्नेछ।","188200","238200","{
  ""companyId"" : 256723,
  ""registrationDate"" : {
    ""englishDate"" : ""2021-03-16 00:00:00.0"",
    ""nepaliDate"" : ""2021-03-16 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""76/77"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1723,584087,"2025-07-02 11:17:16.246",True,609088,"2026-01-04 15:09:30.546","81/82-140-100867505","APPROVED",NULL,"2026-01-04 14:25:52.238","PAYMENT_VERIFIED",NULL,"","2025-12-15 13:22:16.298",NULL,308556,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( १८७४०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","1871500","1874000","{
  ""companyId"" : 308556,
  ""registrationDate"" : {
    ""englishDate"" : ""2007-03-09 00:00:00.0"",
    ""nepaliDate"" : ""2007-03-09 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""62/63"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
2071,152560,"2025-07-16 12:46:38.429",True,614080,"2025-12-10 12:17:32.414","81/82-140-100952920","APPROVED",NULL,"2025-11-25 10:25:57.563","PAYMENT_VERIFIED",NULL,"","2025-07-16 12:52:40.531",NULL,90978,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( ९०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ९०००.०० भुक्तानी गर्नुपर्नेछ।","0","9000","{
  ""companyId"" : 136033,
  ""registrationDate"" : {
    ""englishDate"" : ""2014-01-20 00:00:00.0"",
    ""nepaliDate"" : ""2070-10-06""
  },
  ""applicationNumber"" : 1890121,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""79-80"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 608033,
    ""subject"" : ""कम्पनी अध्यावधिकको जानकारी सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७९/०८० सम्मका विरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक अभिलेख गराएको व्यहोरा मिति २०८०/०९/०८ को निर्णयानुसार जानकारी  गराइन्छ ।"",
    ""fiscalYear"" : ""80/81"",
    ""letterIssuedDate"" : ""२०८०-०९-१३""
  }
}","0","NOT_APPLICABLE"
3665,526250,"2025-11-22 22:32:53.866",True,597005,"2025-12-10 14:56:13.314","82/83-140-101162009","APPROVED",NULL,"2025-12-10 12:09:13.576","PAYMENT_VERIFIED",NULL,"","2025-12-04 18:46:21.431",NULL,265808,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( ७०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ७०००.०० भुक्तानी गर्नुपर्नेछ।","0","7000","{
  ""companyId"" : 331425,
  ""registrationDate"" : {
    ""englishDate"" : ""2022-01-20 00:00:00.0"",
    ""nepaliDate"" : ""2078-10-06""
  },
  ""applicationNumber"" : 1835389,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""79-80"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 612606,
    ""subject"" : ""कम्पनी अद्यावधिक, शेयर लगत तथा रजिष्टर्ड कार्यालयको ठेगाना परिबर्तन सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७९/०८० सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको र कम्पनीको मिति २०७८/११/१२ को संचालक समितिको बैठकको निर्णयानुसार कम्पनी ऐन, २०६३ को दफा ३१ बमोजिम यस कार्यालयको विद्युतिय अभिलेखमा अभिलेख गराएको कम्पनी ऐन, २०६३ को दफा ४६ बमोजिम तयार शेयरधनी दर्ता कितावमा भए गरेका काम कारबाहीको उत्तरदायित्व, जवाफदेही र जिम्मेवारी अन्यथा प्रमाणित हुन आएमा समेत कम्पनी र कम्पनीका सञ्चालक एवं पदाधिकारीहरुको रहने गरी सो शेयरधनी दर्ता किताबको १ प्रति यसैसाथ संलग्न राखी पठाइएको तथा त्यस कम्पनीको मिति २०८०/०५/१६ मा सम्पन्न विशेष/वार्षिक साधारण सभाको निर्णय वमोजिम कम्पनीको रजिष्टर्ड कार्यालय तपसिल बमोजिमको स्थानमा परिवर्तन गर्ने गरी स्वीकृति प्रदान गरिएको छ ।\r\nसाथै प्रबन्धपत्रको दफा २ तथा नियमावलीको नियम २ मा भएको संशोधनलाई अभिलेख गरी सोको १/१ प्रति यसैसाथ संलग्न गरी पठाइएको व्यहोरा मिति २०८०/०९/२६ को निर्णयानुसार जानकारी गराइन्छ ।\r\n\r\n\r\n\r\nतपसिलः\r\nसाविकको ठेगाना \t\t\t\t\t\tहाल कायम ठेगाना\r\nजिल्लाः कागेश्वरी मनोहरा नगरपालिका-०३,काठमाण्डौ            जिल्लाःकागेश्वरी मनोहरा नगरपालिका-०४,काठमाण्डौ\r\n"",
    ""fiscalYear"" : ""80/81"",
    ""letterIssuedDate"" : ""२०८०-०९-२६""
  }
}","0","NOT_APPLICABLE"
3768,317917,"2025-12-08 16:20:31.069",True,615489,"2025-12-11 15:04:13.976","82/83-140-101195187","APPROVED",NULL,"2025-12-11 13:17:01.303","PAYMENT_VERIFIED",NULL,"","2025-12-10 23:39:57.584",NULL,276382,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( २३७०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १२५००.०० भुक्तानी गर्नुपर्नेछ।","224500","237000","{
  ""companyId"" : 276382,
  ""registrationDate"" : {
    ""englishDate"" : ""2018-10-09 00:00:00.0"",
    ""nepaliDate"" : ""2018-10-09 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""74/75"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3698,128978,"2025-11-27 22:19:28.483",True,615489,"2025-12-11 16:30:06.099","82/83-140-101173555","APPROVED",NULL,"2025-12-11 14:54:38.283","PAYMENT_VERIFIED",NULL,"","2025-11-29 16:54:47.071",NULL,50609,17,NULL,"कुल जरिवाना रकम: रु १५०००००.०० चूक्ता पुँजीको ०.५ रु.( ३११८००.०० ) % : रु ७५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ७५००.०० भुक्तानी गर्नुपर्नेछ।","304300","311800","{
  ""companyId"" : 184425,
  ""registrationDate"" : {
    ""englishDate"" : ""2016-11-30 00:00:00.0"",
    ""nepaliDate"" : ""2073-08-15""
  },
  ""applicationNumber"" : 703234,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""73-74"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 199129,
    ""subject"" : ""शेयर लगत र कम्पनी अध्यावधिक सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले मिति २०७५।०१।१३ मा पेश गरेको निवेदन उपर कारवाही हुँदा उक्त कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नु पर्ने बिवरणहरु आ.व. ०७३/०७४ सम्मको पेश गरेकोले कम्पनी अध्यावधिक रहेको र  कम्पनीले हालसम्म यस कार्यालयलाई उपलव्ध गराएको कम्पनी ऐन, २०६३ वमोजिम शेयर लगत अभिलेख गरी सो को १ प्रति यसैसाथ संलग्न गरी पठाइएको व्यहोरा मिति २०७५।०१।१४ को निर्णयानुसार जानकारी गराइन्छ। "",
    ""fiscalYear"" : ""74/75"",
    ""letterIssuedDate"" : ""२०७५-०२-३१""
  }
}","0","NOT_APPLICABLE"
4014,58031,"2025-12-31 15:09:36.089",True,609064,"2026-01-08 12:04:21.472","82/83-140-101260485","APPROVED",NULL,"2026-01-07 14:10:47.234","PAYMENT_VERIFIED",NULL,"","2025-12-31 15:18:51.581",NULL,130952,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 130952,
  ""registrationDate"" : {
    ""englishDate"" : ""2012-08-22 00:00:00.0"",
    ""nepaliDate"" : ""2012-08-22 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : 36556,
  ""lastCompletedFiscalYear"" : ""80/81"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CAMIS"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1286,475120,"2025-06-10 10:47:14.399",True,614080,"2026-01-08 13:35:47.741","81/82-140-100814382","APPROVED",NULL,"2026-01-08 12:10:32.102","PAYMENT_VERIFIED",NULL,"","2026-01-02 14:49:39.74",NULL,199597,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( ६८०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १२५००.०० भुक्तानी गर्नुपर्नेछ।","55500","68000","{
  ""companyId"" : 99020,
  ""registrationDate"" : {
    ""englishDate"" : ""2011-08-12 00:00:00.0"",
    ""nepaliDate"" : ""2068-04-27""
  },
  ""applicationNumber"" : 1397729,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""77-78"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 435307,
    ""subject"" : ""कम्पनी अध्यावधिकको जानकारी सम्बन्धमा ।"",
    ""content"" : ""कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७७/०७८ सम्मका विरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक अभिलेख गराएको व्यहोरा मिति २०७८/०९/२७ को निर्णयानुसार जानकारी  गराइन्छ ।\r\n\r\n"",
    ""fiscalYear"" : ""78/79"",
    ""letterIssuedDate"" : ""२०७८-१०-१३""
  }
}","0","NOT_APPLICABLE"
1726,584346,"2025-07-02 11:48:31.393",True,30,"2026-01-08 12:11:04.21","81/82-140-100867744","APPROVED",NULL,"2026-01-08 12:11:04.18",NULL,NULL,"","2026-01-04 12:29:52.985",NULL,309862,17,NULL,"कुल जरिवाना रकम: रु २००००००.०० चूक्ता पुँजीको ०.५ रु.( ३२९३०००.०० ) % : रु १००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १००००.०० भुक्तानी गर्नुपर्नेछ।","3283000","3293000","{
  ""companyId"" : 309862,
  ""registrationDate"" : {
    ""englishDate"" : ""2000-10-25 00:00:00.0"",
    ""nepaliDate"" : ""2000-10-25 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""56/57"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3747,451620,"2025-12-05 10:58:46.282",True,545729,"2025-12-21 13:57:07.793","82/83-140-101188514","APPROVED",NULL,"2025-12-18 11:31:59.458","PAYMENT_VERIFIED",NULL,"","2025-12-15 13:25:04.168",NULL,251845,17,NULL,"कुल जरिवाना रकम: रु ३००००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु १५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 251845,
  ""registrationDate"" : {
    ""englishDate"" : ""1999-02-05 00:00:00.0"",
    ""nepaliDate"" : ""1999-02-05 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : 131713,
  ""lastCompletedFiscalYear"" : ""80/81"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CAMIS"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1551,553325,"2025-06-24 16:39:24.995",True,609088,"2025-12-29 12:33:53.682","81/82-140-100845826","APPROVED",NULL,"2025-12-24 14:29:31.902","PAYMENT_VERIFIED",NULL,"","2025-12-22 13:21:24.425",NULL,297398,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( १५८०००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","153000","158000","{
  ""companyId"" : 255380,
  ""registrationDate"" : {
    ""englishDate"" : ""2019-07-15 00:00:00.0"",
    ""nepaliDate"" : ""2076-03-30""
  },
  ""applicationNumber"" : 932265,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""75-76"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 278065,
    ""subject"" : ""कम्पनी अध्यावधिक गरिएको बारे ।"",
    ""content"" : ""त्यस कम्पनीले मिति २०७६/०५/३० मा पेश गरेको निवेदन उपर कारवाही हुँदा उक्त कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नु पर्ने आ.व. ०७५/०७६ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अध्यावधिक रहेको व्यहोरा मिति २०७६/०८/०१ को निर्णयानुसार जानकारी गराइन्छ ।"",
    ""fiscalYear"" : ""76/77"",
    ""letterIssuedDate"" : ""२०७६-०८-०३""
  }
}","0","NOT_APPLICABLE"
859,559272,"2025-05-17 07:11:13.447",True,606699,"2025-12-16 11:16:51.649","81/82-140-100771750","APPROVED",NULL,"2025-12-15 15:32:25.903","PAYMENT_VERIFIED",NULL,"","2025-12-14 17:54:43.915",NULL,299978,17,NULL,"कुल जरिवाना रकम: रु १०००००००.०० चूक्ता पुँजीको ०.५ रु.( ९४४०००.०० ) % : रु ५००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००००.०० भुक्तानी गर्नुपर्नेछ।","894000","944000","{
  ""companyId"" : 299978,
  ""registrationDate"" : {
    ""englishDate"" : ""2015-09-04 00:00:00.0"",
    ""nepaliDate"" : ""2015-09-04 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""71/72"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","PENDING"
1746,252913,"2025-07-03 07:11:24.462",True,30,"2026-01-08 12:11:44.032","81/82-140-100870313","APPROVED",NULL,"2026-01-08 12:11:43.998",NULL,NULL,"","2025-12-17 18:13:41.438",NULL,129756,17,NULL,"कुल जरिवाना रकम: रु २०००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु १०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 391272,
  ""registrationDate"" : {
    ""englishDate"" : ""2024-02-25 00:00:00.0"",
    ""nepaliDate"" : ""2080-11-13""
  },
  ""applicationNumber"" : 2092654,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""80-81"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 708364,
    ""subject"" : ""कम्पनी अद्यावधिक तथा शेयर लगत सम्बन्धमा"",
    ""content"" : ""त्यस कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०८०/०८१ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको व्यहोरा मिति २०८१/०९/२८ को निर्णयानुसार जानकारी गराइन्छ । \r\nत्यस कम्पनीको मिति २०८०/०९/१८ को संचालक समितिको निर्णयानुसार कम्पनी ऐन, २०६३ को दफा ३१ बमोजिम यस कार्यालयमा पेश गरेको कम्पनी ऐन, २०६३ को दफा ४६ बमोजिम तयार शेयरधनी दर्ता किताव प्राप्त भएकोले सो बमोजिम भए गरेका भए गरेका काम कारबाहीको उत्तरदायित्व, जवाफदेही र जिम्मेवारी अन्यथा प्रमाणित हुन आएमा समेत कम्पनी र कम्पनीका सञ्चालक एवं पदाधिकारीहरुको रहने गरी सो शेयरधनी दर्ता कितावको १ प्रति यसैसाथ संलग्न राखी पठाइएको व्यहोरा मिति २०८१/०९/२८ को निर्णयानुसार जानकारी गराइन्छ ।\r\n"",
    ""fiscalYear"" : ""81/82"",
    ""letterIssuedDate"" : ""२०८१-०९-२८""
  }
}","0","NOT_APPLICABLE"
